geoid,lon,lat
29980,-87.3955945931558,35.2173483255225
15140,-89.2838088833041,35.5832323718995
44500,-98.2179416544765,32.2362516861304
15340,-82.9197771256629,40.8507691550568
19940,-89.3003956764351,41.7461991868117
27100,-84.4234277380361,42.2484869900056
49780,-81.944371801365,39.9654267117731
19860,-102.655116521571,46.8106809135582
37900,-89.5159135261134,40.7891599674413
30020,-98.4347585664453,34.5240795610529
37080,-78.6527288957957,36.3040482577344
28100,-87.8618250086689,41.1377091749839
46820,-96.9756448066577,42.9146813162027
35220,-85.3964191000249,39.9310639803358
16300,-91.6313415639769,42.0914699015678
37660,-95.2975744082487,37.1913060239138
25300,-91.5701709289221,39.6611011255787
10100,-98.6959122191766,45.5216237317085
36820,-92.640909436894,41.3352156256317
27780,-78.7137211640843,40.4952700720326
30060,-92.5903383711317,37.6583264760966
27860,-90.6484092591134,35.6981701415393
25880,-84.5929425502929,41.8877823353267
39860,-92.7225721817314,44.4098661278472
22540,-88.4882555943627,43.7535840560128
22820,-103.809735121878,40.262635911386
43140,-81.5555904513556,35.3340257851985
29740,-106.832781802654,32.3526472608622
17580,-103.346997592585,34.5742334017613
31620,-93.2273142282461,33.2142899269921
24460,-98.7564548944854,38.4789705776001
16180,-119.747425798279,39.1511521709306
23300,-89.6623634892288,42.3517162218313
38620,-97.1439478051988,36.8179987293242
24260,-98.27956116511,41.0331784894653
16220,-106.798504047108,42.9620640128632
48620,-97.3982350955517,37.6249987321051
31220,-86.2499649425102,43.9952519086682
11020,-78.3486121457662,40.4809853935294
32620,-90.6604901753535,31.1745801811479
10220,-96.6844452523265,34.7280014770322
38940,-80.4507295939969,27.2198365115458
16100,-104.30430767699,32.4714854201641
40780,-93.2347147897615,35.2109307539896
31060,-106.307370497132,35.8693655567072
30420,-99.8230337053042,40.7594873087417
13100,-96.6894416080972,40.2618899346866
28580,-81.110643355856,25.3156207788168
19980,-99.8879602179959,37.6917146119269
44260,-88.8793333035345,33.4249638387023
32540,-95.7483559608958,34.9239435587721
13180,-88.7075216433529,43.4162946959311
12620,-68.649460577804,45.4006319646942
45740,-83.2934661204625,34.5539585757727
11180,-93.4650481285024,42.0362384272838
12380,-92.752529267718,43.6714314001307
28820,-77.6412453979436,35.2387705860631
13940,-112.398080405829,43.2165591519041
40420,-89.0420584442747,42.3316091413698
22420,-83.7067095836841,43.0217198138014
40300,-89.320667787845,42.0426447109786
46660,-83.2415456555982,30.8294261497266
15220,-98.9997745106517,31.7742606858882
24540,-104.392460867881,40.5548440842785
16940,-104.689404321671,41.3069013691671
43020,-88.7495103576483,44.8509640458717
45140,-94.9996671881679,35.9065907055139
28620,-76.0023324835642,35.7982667869025
32260,-92.9987896300405,42.0358324092308
36900,-92.4095982385378,40.879086160416
38780,-103.480048836997,34.021169236214
11680,-96.8375279607269,37.2377098844664
45700,-83.5266027770575,31.4574292893292
11460,-83.8387676419756,42.2532204728937
26980,-91.6499629906982,41.511362605154
39900,-119.659096890147,40.6190207598623
31700,-71.7160822183794,42.9153328562195
16460,-88.9189799411835,38.6495933320946
11900,-82.0452060004557,39.3338890331369
47980,-97.1886221815905,44.9778553690648
23620,-97.2125877538336,33.6392593499781
15620,-85.3368546850543,44.3378334379738
12300,-69.7673375063479,44.4091105782254
17740,-85.059010396965,41.9161278528176
14220,-90.0404510554188,30.8533342453137
48940,-83.8083687763881,39.4149820241588
42620,-91.7455522337682,35.2562780919666
23700,-108.261795627078,35.5806656406086
44540,-103.110124428887,40.7246727804166
26090,-85.8884387984244,42.5912730473601
12740,-72.6149486033312,44.2734469752502
13540,-73.0929652785532,43.0354294764072
28340,-85.4175035294396,41.3986040355376
23900,-77.2178752255215,39.8714922423849
21300,-76.7600267964098,42.1412561077502
35500,-93.0537622078207,41.6860340925087
13720,-82.5000907655193,37.042162413116
15100,-96.7904507653669,44.369666640662
21900,-80.2433746880003,39.5100042392778
10820,-95.4535325402662,45.9337205804069
43100,-87.9453665491071,43.7211758482964
23820,-119.616389782976,38.9121922194185
28260,-99.0311878925894,40.734948195221
46900,-99.2410087426431,34.0807766504547
35940,-82.5984061949047,41.1461523456768
36940,-93.2260468144304,44.0223407037576
35840,-82.3223036575767,27.3478725011521
34220,-83.7688148909057,31.1883725027579
29260,-118.008811146944,45.3102462861807
42540,-75.8957292773461,41.3232224229679
32980,-89.7346004721716,45.3374378054788
27420,-98.9588407211736,46.979233240486
30580,-100.851340825525,37.1933300627235
34940,-81.3475710014518,26.1107143001429
42680,-80.606245111104,27.6943118824679
11500,-85.826029972316,33.7714301293029
36220,-102.542880590413,31.8691862967251
23660,-90.2132627608172,40.931807365518
28500,-99.3500121572792,30.061455258795
49080,-118.112006579424,41.4068392066152
41400,-80.7771963577509,40.7684251367226
26460,-73.6317966811516,42.2500811639389
49220,-90.041567326608,44.4553404448899
37120,-85.6110046019476,31.4318090636616
19180,-87.732840569416,40.1834426713686
34540,-82.4215173466371,40.3987592531602
45000,-120.59431537334,40.6735890790999
42380,-76.5153863417941,41.7886970960369
38340,-73.2063477560666,42.3707028409971
18380,-83.7680627347543,31.9229289277255
23780,-100.970452268253,38.0266466431462
34780,-95.3795890433822,35.6161484139553
26420,-95.400673949323,29.7872877366668
48460,-91.8865187022217,36.7740338819914
29780,-104.81594103135,35.4804843058569
47540,-84.2217289309943,40.5609179641316
17060,-83.0570225358204,39.3375936098658
17260,-90.6026839241202,34.2291842397838
41460,-97.6500820499977,38.9585955163657
21860,-94.5511594737384,43.6743118419971
34380,-84.8467941742198,43.6406041734061
44580,-89.9141095859799,41.7562726063125
33420,-98.3130154125337,32.7531516875454
12140,-84.9990666780248,41.3975684941757
17820,-104.65780217531,38.8425123429501
12120,-87.1615788427317,31.1261359704341
48260,-80.704250768606,40.3880297300676
35740,-97.4902602859355,42.0435523833256
21140,-85.8587477860829,41.5973876178668
11740,-82.2706884278123,40.8460128041654
42660,-121.850847255539,47.557495290291
27160,-82.6184176428519,39.0196571397546
17660,-116.701826231856,47.674374601846
20060,-82.8491666912156,31.5492967343941
49380,-95.7533649633466,43.6742292124353
28020,-85.7837711879919,42.2484890763339
25620,-89.2288324812475,31.1873637987358
18420,-88.5802627568187,34.8808096979728
36780,-88.6446482128397,44.0688900990531
34500,-88.9239899877539,38.3005303418588
40740,-104.466906485764,33.3632783660826
35700,-110.846590012714,31.5260262975826
14340,-93.9316868485169,42.0365795635701
34660,-88.2722460610876,36.6210317876756
33060,-94.8104466982556,36.835522998988
19500,-88.9616056529144,39.8599818175192
49100,-91.7791565016881,43.9868496551554
49460,-97.3947370515148,43.008978582453
11780,-80.7483157350969,41.7075407352748
39980,-85.0098324384855,39.8643795612068
15940,-81.2534770212632,40.7186489705352
45380,-89.2772740512476,39.5458010660475
32860,-91.8964152530483,44.9465600739364
19140,-84.8480959326428,34.7962744032278
25100,-101.490052004264,36.7478943695506
45860,-73.2453313403139,41.7924795490617
48500,-88.7815401312066,33.6556496646149
26900,-86.2061357706298,39.7474167303576
10760,-85.7974984352169,32.8623774568761
27300,-90.2851203050726,39.6936883237433
13420,-94.9376797002777,47.9737745699172
41760,-116.601227512308,48.3000356072466
41100,-113.504769387908,37.2803766898416
22260,-95.7079892519608,46.4088081312179
33020,-91.8415842321469,39.2157409924898
48020,-88.7758912028349,43.0208312776716
35660,-86.412267600671,41.9546778533003
33460,-93.3455803800658,45.0650048844714
36740,-81.3630038742133,28.4343324558322
21780,-87.5790704790577,37.9711419362231
27580,-66.5884502176376,18.2106598119525
48540,-80.8413196669614,39.9747674435119
12700,-70.2914904216207,41.7241786119771
48700,-77.0645363553756,41.3434069201895
48100,-81.809936153215,27.4926957228614
30140,-76.4577093820817,40.3672267568249
26940,-90.5886246887921,33.6023005561246
26300,-93.1504105360026,34.576667705214
30820,-77.6381594784719,41.2340531495418
12020,-83.2138040752114,33.9490231390962
31140,-85.6708736959278,38.3367427767162
38240,-79.4813761716168,35.3106401625956
37140,-88.6720131282555,37.137920044986
43260,-106.879399381033,44.7900319847287
28060,-114.049668682333,48.2951463754381
37540,-88.3012792820772,36.3317809727299
29820,-115.013536968058,36.2152378177189
40060,-77.4736796558608,37.4620792602615
33100,-80.50589590612,26.1572688704957
34100,-83.3817867575464,36.1106591267545
35980,-72.1014736985034,41.4866139337936
44940,-80.3822553339007,33.9162001318581
17420,-84.6673973427955,35.1345474132206
39340,-112.352582237619,39.8645218896421
12940,-91.1327868971213,30.5710718909664
36830,-118.560597611199,46.9833860312728
24140,-78.0039964920347,35.3639634278932
47620,-79.2741054212596,41.8144966394513
29660,-105.723768694235,41.654523210118
43980,-95.1509368277913,43.0825678060347
11540,-88.3711579490261,44.2890257570639
34260,-92.3369470558839,36.2872081352857
23980,-85.8215905601877,36.9747683876181
22100,-90.4722835526758,37.8102922487842
14100,-76.4590021021103,41.0442767856043
44900,-85.3453407830699,34.4750002633124
40860,-73.0366180099163,43.5800754395768
45620,-83.9193154980003,30.863755669368
37060,-89.4848900737083,34.3567252533308
14700,-93.2235687757764,36.6952892019469
24940,-82.3006453650599,34.1899001943618
